	max(PC)	median(PC)	max(z)	median(z)
5754	0.0006288083170646053	0.0009083090814085027	0.010028111113208577	0.005316232855710471
5755	0.0006292366566448649	0.000909756416316819	0.010053429919920073	0.005317870760736494
5756	0.000629389203618751	0.0009108777743078219	0.010057657060224944	0.005322175193182535
5757	0.0006295645383868544	0.000911981521660065	0.01006344791564431	0.005345877668315074
5758	0.0006307135437452937	0.00091486947599328	0.010068583560365173	0.0053480387174927166
5759	0.0006311536292778702	0.0009154631712037474	0.010082888240156764	0.005351763729716987
5760	0.0006313337891337373	0.0009163946577837381	0.010083961001508341	0.005355389927817678
5761	0.0006318613370832388	0.0009191916520035238	0.010096208475867344	0.005358695495792416
5762	0.0006319738533206115	0.0009215526974632408	0.010122332506232012	0.0053594815236726765
5763	0.0006320560728820131	0.0009217415873953253	0.010145078083994345	0.0053609696826742124
5764	0.0006339209333538512	0.0009218371911741477	0.010159467624033941	0.0053629593915663085
5765	0.0006344517042046118	0.00092190267788873	0.010177399458135037	0.00536517500561035
5766	0.000636213873141099	0.0009223491625553575	0.010202599323164172	0.005370451149319351
5767	0.0006377703577534729	0.0009226531629770406	0.010207805705582038	0.005371816391231101
5768	0.0006379658551859427	0.0009233448102808038	0.010232188604958118	0.0053743737250467475
5769	0.0006380804766517766	0.0009241001766247692	0.010239914556825904	0.005389736747318318
5770	0.0006383259659636805	0.0009271129060571467	0.010246386138525392	0.0053935620310182454
5771	0.0006398092786123643	0.0009277513703382975	0.010286466627917365	0.005399999646801412
5772	0.0006406638636065332	0.0009301605554172757	0.010305111941204863	0.00540591358240769
5773	0.0006416463754792722	0.0009313308552196201	0.010339240837784244	0.005410422103395551
5774	0.0006422899733084595	0.0009314769763142782	0.010345630454461126	0.005411852829965386
5775	0.0006435046842903054	0.0009320239035477407	0.01036321016548199	0.005412911502050212
5776	0.0006446608009572565	0.0009321062558516665	0.010370914078064623	0.005414745812254781
5777	0.0006452572335898118	0.0009337019174769211	0.010379371334521454	0.005416630113190105
5778	0.0006470362341708467	0.0009353122290364536	0.010398469853519065	0.005417961690099051
5779	0.0006470803548018691	0.0009372512597251633	0.01039903943037129	0.0054212490376699994
5780	0.0006475305934280185	0.0009390270365808358	0.010416018464508112	0.005428603339895034
5781	0.0006493182269914532	0.0009394920493221229	0.010427163530058535	0.005443885800790193
5782	0.0006497231920606437	0.0009395572924028907	0.010443174590133403	0.005449577813275828
5783	0.0006522410811062383	0.00094061396153256	0.010446351751492337	0.005465128971115365
5784	0.0006530303203186266	0.000946876456302698	0.010488157605401126	0.005479682442572519
5785	0.0006534670469359309	0.0009483925480095225	0.010493208434479623	0.005484541333526723
5786	0.0006561458354045278	0.0009486309734970666	0.010501805079117615	0.005489327396663671
5787	0.0006561767434762459	0.0009495982001275164	0.010519094758442652	0.0054894392527622
5788	0.0006576529547342774	0.0009496734726812516	0.010527277184083021	0.005490542823240247
5789	0.0006585875912367776	0.0009503726458573759	0.010545243985489478	0.00550335460359703
5790	0.000658662289004794	0.0009506940755016451	0.01054910534625543	0.005507735849797295
5791	0.0006592942635698928	0.0009531818394708062	0.01056153158030915	0.005514014016071172
5792	0.00065963222218108	0.0009531913246415454	0.01059404607655912	0.005533592823128135
5793	0.0006598205212315078	0.0009534924798908842	0.010598175051721507	0.005547780837884245
5794	0.0006605062677339891	0.000954553603555135	0.01059916510291009	0.005560343656356546
5795	0.0006636311417157709	0.0009551617898932198	0.010675216990682652	0.005568978315264553
5796	0.0006641662303278567	0.0009569497008184748	0.010677542369608987	0.005569357916173646
5797	0.0006643418203582713	0.0009571899980631779	0.010699431595724746	0.005571197018011581
5798	0.0006648450780298677	0.0009584754033994079	0.010699449246139563	0.005574158732842982
5799	0.0006652271705109115	0.0009598035450104677	0.010721374935334784	0.005579280286236299
5800	0.0006686716448764472	0.0009603122386601052	0.010726811625679362	0.005597420774561616
5801	0.0006687537366807863	0.0009608891423588672	0.010732149657976246	0.005607766038707738
5802	0.0006700302863880403	0.0009633235190966549	0.010770630507616785	0.005616158901422657
5803	0.0006721068189790645	0.000963778481034152	0.010774822535444883	0.005621407423534893
5804	0.0006733183914073671	0.0009638907226542977	0.010776751551739	0.005623022464278118
5805	0.0006738073205087392	0.0009659114427586282	0.01085773562951621	0.005623377962064577
5806	0.0006757608149079719	0.0009670319200054886	0.010873206404087756	0.005626862541512013
5807	0.0006762293967391823	0.0009687812297321831	0.010876660362574463	0.005629597124624454
5808	0.0006764536848859849	0.0009702910608705116	0.010888004192312	0.005636246478747338
5809	0.0006770337408278043	0.0009708196720592931	0.010891751261984023	0.0056388944284005964
5810	0.0006780035110756013	0.0009723848976409648	0.010917060341904431	0.005648501612541695
5811	0.0006790375165965847	0.0009753701319837535	0.010924146016302483	0.00565040244820295
5812	0.0006792449046576019	0.0009756778519832247	0.010948552228863487	0.005656216523094347
5813	0.0006793840665125909	0.0009795904189155592	0.010986497022567546	0.0056661382518387255
5814	0.0006798897548966469	0.0009796113101529103	0.010994175436693163	0.005669728360810786
5815	0.0006799275845903578	0.0009827237280104085	0.011044730049552639	0.005686975825882474
5816	0.000681290539510894	0.0009830349847007036	0.01105160319664877	0.005689886770593396
5817	0.0006815316667963963	0.000983999233607218	0.011115983105634716	0.005701203715588236
5818	0.0006825023916208383	0.0009852788557307979	0.0111178137152857	0.005707714560208327
5819	0.0006835745620575545	0.0009863346124470464	0.011123145382571246	0.0057160593965757765
5820	0.0006869500273807661	0.00098739600481371	0.011142105257628942	0.005717836567484813
5821	0.0006881951133689557	0.000988207063166829	0.011148240483110458	0.005720254450650942
5822	0.0006894479799800134	0.0009889030412214665	0.011150062290060218	0.005726045670702291
5823	0.0006906920154367078	0.0009903265781910971	0.011154176101825973	0.005738940406430944
5824	0.0006915359277630464	0.0009938321349372056	0.01115488954350579	0.005743059790612347
5825	0.0006929874265156572	0.0009977797700934897	0.01119893328612332	0.005746409980896942
5826	0.0006939372550683305	0.0009979727151861705	0.011212041291924848	0.005751138358789963
5827	0.0006939606505876908	0.000998242996901039	0.011227411629441415	0.005755691928695721
5828	0.0006954481476938521	0.0009984917793955071	0.011230493993976864	0.005757724068782103
5829	0.000696746629177062	0.0009989797560250556	0.011243144992505567	0.005759362027217386
5830	0.0006979519062618052	0.0009991542176385447	0.011259773852560055	0.0057625094112587405
5831	0.0006995578813741854	0.0009995377302118406	0.01128064552213956	0.005768427255684215
5832	0.0006996466628854745	0.00100006033742271	0.01128187410219696	0.005770028334902
5833	0.0007005275841559849	0.001000419092982879	0.011294683749387382	0.005795671643605362
5834	0.0007009264745395119	0.0010013640507163801	0.011298247655108454	0.005814446158791444
5835	0.0007026200463179442	0.001002721181364831	0.011329377641773702	0.005817814812352486
5836	0.0007038362173079904	0.0010066275515103404	0.011359653511571272	0.005818234701677569
5837	0.0007041181563092671	0.001009210069121651	0.011362732674512571	0.005825385096659223
5838	0.0007043228689198725	0.0010095722152148809	0.011366737382380167	0.00582960751292898
5839	0.0007047240952102563	0.0010133537348579816	0.011376244267318626	0.005832763882559312
5840	0.0007051488365847575	0.0010133950802992953	0.011376565112066243	0.0058421879821312864
5841	0.0007080677313305078	0.0010152129019664786	0.011388506076336794	0.0058557420575275024
5842	0.0007087072024716231	0.001016555147342597	0.011396287753546924	0.005857284529598155
5843	0.0007087724620505407	0.0010191351091246425	0.011398621129186024	0.005862227580857633
5844	0.0007088968222436285	0.0010196220347996558	0.011399413155273947	0.005865197652643331
5845	0.0007094989252796537	0.0010216749834241583	0.011425680699139813	0.0058666582730140925
5846	0.0007102472903794627	0.001023096344615948	0.011426584250098133	0.005875632734955549
5847	0.0007111561234499353	0.001025254823006784	0.011431461593843933	0.005877985245095836
5848	0.0007119758679084002	0.0010283823147568105	0.011451404466725625	0.0058835823336817975
5849	0.0007121660654965138	0.001029465676659574	0.011472341286154295	0.0058974842801470815
5850	0.0007123602965940121	0.0010305995722716555	0.01147883359506265	0.005909307532033074
5851	0.0007124027572569423	0.0010319880903939746	0.011480629346744993	0.005912859724490726
5852	0.0007147722249471291	0.0010333916955144132	0.01154545865926045	0.005924718995939176
5853	0.000714912052104961	0.0010340609505749155	0.011547727488902766	0.005931910265710331
5854	0.0007151142915973968	0.0010366727182775197	0.011611638281609635	0.005942622878352003
5855	0.000718272480605401	0.001040089422175837	0.011659382381794942	0.005949550424845456
5856	0.0007184790439155194	0.001041271073858702	0.01167084795863053	0.005953620467458449
5857	0.0007217331981785439	0.0010432829903889614	0.011674371046180871	0.005955851194883298
5858	0.0007223845920182553	0.0010449937206624786	0.011686194633912145	0.0059727646568485835
5859	0.0007235418912580035	0.0010479305429371196	0.011687599607485048	0.0059785611001607255
5860	0.0007240072128584267	0.0010488506732811535	0.011708023627660519	0.0059897556492452654
5861	0.0007241719720563124	0.0010490861074749745	0.01180535382262175	0.005990241061754064
5862	0.0007246072669337992	0.0010495722696340602	0.01181222906064857	0.005998413618373101
5863	0.0007248121552237039	0.0010521520434393673	0.011858138147130153	0.006001738851409429
5864	0.0007261268366972884	0.0010539084535079145	0.011859340802707993	0.006004122327592843
5865	0.0007280936245183793	0.0010559750754265858	0.011860371096073245	0.006005242206270817
5866	0.0007283831708443352	0.0010561741276862158	0.01186940012755023	0.006010440475824404
5867	0.0007292884197383624	0.001056980131372065	0.011877442730805949	0.006016391968387194
5868	0.0007298760117490164	0.0010572920327390524	0.011878421687398753	0.0060190845765329135
5869	0.0007307908758249619	0.0010574327594288536	0.011879790323564825	0.00602816602323464
5870	0.0007307980418907632	0.001057773993894083	0.011880410829813167	0.006044563996396676
5871	0.0007308084358067992	0.0010578579802606111	0.011961668869221124	0.006050486661181673
5872	0.0007313782181883938	0.001058927814176552	0.011977481920685408	0.006067601867223971
5873	0.0007327135015040842	0.0010599847628021027	0.01198401453209616	0.006076774341827916
5874	0.0007327231128996929	0.001061020702969635	0.01198459217916157	0.006092091659620193
5875	0.0007339501180563988	0.001061074921389859	0.011986872039969038	0.006093010178059411
5876	0.0007342958000007762	0.0010633428419535695	0.012003241939542799	0.006093911958788665
5877	0.0007343291342964181	0.0010636607872196759	0.012006405899071485	0.006094112824791922
5878	0.0007348363502354758	0.0010639702616344372	0.01201001866851989	0.00609611889708316
5879	0.0007376637063847709	0.0010654154347582226	0.01201228637155003	0.0060965180672311065
5880	0.0007376821383115891	0.0010679446536831713	0.012018124328490181	0.006098364463588229
5881	0.0007380770298151464	0.0010702168978681571	0.012032328351491092	0.00609962704577749
5882	0.0007388392151036357	0.0010713235665428863	0.012056391599051412	0.006099783068173877
5883	0.0007405392640561831	0.0010739975249981146	0.012090220976282092	0.006105523095186723
5884	0.0007425086888133323	0.0010745609380595558	0.012092588809859268	0.006107275801325707
5885	0.0007439774236428877	0.0010777870005550128	0.012100300900685066	0.006111449868889293
5886	0.0007447348572117026	0.001079262625809218	0.01210360838209907	0.006121069397663496
5887	0.0007456451002241264	0.0010794485361218867	0.012113037373870966	0.006121922281198255
5888	0.0007460948306842615	0.0010861478709135765	0.012118564171787784	0.006123525966889629
5889	0.000747545484831981	0.001086862968769137	0.012165105623578757	0.006127732663336234
5890	0.0007481188023105332	0.0010888774707051643	0.01217148977776887	0.006130522352622355
5891	0.0007493066861078549	0.0010900816005232072	0.012185759564414492	0.00613257554280118
5892	0.0007507810498326793	0.0010906829441470426	0.012200748152604052	0.006133931166181802
5893	0.0007510598646000037	0.0010945894381434694	0.012203400037282933	0.006135975616044912
5894	0.0007511196775144937	0.0010946422302285722	0.01220559093128994	0.0061364401490035785
5895	0.0007512032638419238	0.0010965990173825158	0.012223062581135296	0.006147869451948653
5896	0.0007516499247846762	0.0011008639048094362	0.012225099840923875	0.0061501246687863265
5897	0.0007532380097266709	0.0011008863375228817	0.01224868659686364	0.006156811512721271
5898	0.000753629426754173	0.0011036047012708897	0.012253600456655144	0.006172906150556715
5899	0.0007540442769102742	0.0011037811200610582	0.012259389777214854	0.0061859901863731935
5900	0.0007556558740320881	0.0011039315448848168	0.012268759694537525	0.006188865165848372
5901	0.000756308746222615	0.0011040004917218342	0.012306076258315628	0.006195765051092917
5902	0.0007565364249506425	0.0011101374391547028	0.01231157688314733	0.006199166963529187
5903	0.0007571393816354355	0.0011113039212524763	0.012337511823728414	0.006217959720369011
5904	0.0007576090841157397	0.0011145876424326177	0.01234097466793213	0.006232654478427608
5905	0.0007577087595454931	0.0011153303852295456	0.01234394350919437	0.0062371594773217255
5906	0.000757722831724824	0.001116579031322916	0.012345470485299118	0.006250289543883709
5907	0.0007579381239605902	0.00111873469280541	0.012351909904469716	0.006264491294063241
5908	0.0007596063792054106	0.0011228059532434123	0.012383858769967473	0.006267634938624939
5909	0.000760608314342495	0.0011237578518033635	0.012402275732794517	0.006300872383162146
